candidate_id,formula,elements,n_atoms,volume_per_atom_a3,role_in_E4,pss,screened_by_pss,spacegroup_generated,spacegroup_number_generated,site_fraction_generated,law7_generated,spacegroup_dft_relaxed,spacegroup_number_dft_relaxed,site_fraction_dft_relaxed,law7_dft_relaxed,proxy_bulk_modulus_gpa,dft_bulk_modulus_gpa,dft_bulk_modulus_pressure_derivative,dft_equilibrium_volume_a3,birch_murnaghan_rms_ev,relaxation_converged
candidate_0594,Re2(IrOs2)3,Ir Os Re,11,15.33177125243307,screened,-0.6876469597602612,True,Cm,8,1.0,False,Imm2,44,1.0,False,360.8613018960714,334.2949455668681,5.219323505070526,168.68778468430367,0.00016428065341139538,True
candidate_0595,Re3W2,Re W,10,15.60681409362688,screened,-0.7766575251424206,True,Cm,8,1.0,False,Cm,8,1.0,False,325.2438222470385,321.0533591471331,4.764508863482514,156.0331237834006,1.802473357410003e-05,True
candidate_0603,IrOs2,Ir Os,12,14.424487971196031,priority,-0.4978772219088261,False,Imm2,44,1.0,False,I-4m2,119,0.6666666666666666,True,403.6537642292547,379.91362074623027,5.049409757599735,173.0945986001002,5.2119202450506304e-05,True
candidate_0619,Re2Ir7,Ir Re,18,14.60179825270371,control,-0.5649170808798281,False,P1,1,1.0,False,P1,1,1.0,False,364.937590272913,353.377362948074,5.1775653828151835,262.89160930785494,9.045651551092753e-05,True
candidate_0625,IrOs,Ir Os,6,14.448554959922733,priority,-0.5176184202460222,False,Cm,8,1.0,False,Cm,8,1.0,False,401.3407587876167,371.6738455386267,5.123175333597637,86.70741235525524,3.4862059199650064e-05,True
candidate_0629,Re2Ir2Os,Ir Os Re,5,14.692995829335072,control,-0.5745948058939147,False,Cm,8,1.0,False,P-3m1,164,0.6,True,376.49148594505454,361.71597833050413,5.092433166149191,73.45102454857135,4.535454820928317e-05,True
candidate_0631,ReOs,Os Re,4,14.6589356280464,control,1.0269051696632818,False,Pmmn,59,0.5,True,Pmmn,59,0.5,True,397.21601238360034,384.9839952333363,4.732463714316347,58.6814446026315,2.4524781236293184e-05,True
candidate_0632,Re2Ir2Os,Ir Os Re,10,15.3732641794338,screened,-0.759635916515615,True,Pm,6,1.0,False,Pmc2_1,26,0.5,True,313.1912267246808,337.3446953185718,4.948229138418397,153.76949777721615,3.3887951714416316e-05,True
candidate_0633,Re5Os11,Os Re,16,14.569941466761286,priority,0.23782573779282815,False,Cm,8,0.75,False,Amm2,38,0.5625,True,425.41897038564986,384.9281791732525,5.123680759606688,233.3480476169709,0.00026112442933048,True
candidate_0635,ReIr5,Ir Re,6,14.597471898025615,control,-0.5589247834116714,False,Cm,8,1.0,False,Cm,8,1.0,False,369.8085292891852,350.6239154827511,5.201601107129741,87.59786815776943,4.068308498816587e-05,True
candidate_0636,Os3W,Os W,16,14.782678748182606,priority,0.1984893959529537,False,Cm,8,0.75,False,P-6m2,187,0.375,True,405.1652661799253,372.55467779790155,4.737610861585157,236.64029829859257,2.733024461934376e-05,True
candidate_0639,Re2Os,Os Re,12,14.838433847206057,control,-0.5984483762159701,False,Imm2,44,1.0,False,I4_1/amd,141,0.25,True,388.9341282521252,376.1207316322972,4.718495071572614,178.09481797778108,2.809578345495256e-05,True
candidate_0641,Os7Ru,Os Ru,16,14.33113255763674,priority,1.0726209867541021,False,P2_1,4,0.5,True,Cmce,64,0.3125,True,424.2867577780877,384.8152756580587,4.946842993425295,229.34707869518124,2.7677239312066718e-05,True
candidate_0648,Os7W,Os W,16,14.595892880373512,priority,0.22710689750983196,False,Pm,6,0.75,False,P6_3/mmc,194,0.25,True,409.4264236231187,383.4843600590719,4.838511065191857,233.61934048716557,3.517630469575561e-05,True
candidate_0655,Os3W,Os W,12,14.873114246702492,control,-0.6082792789298163,False,Pm,6,1.0,False,Pm,6,1.0,False,373.74222818458196,357.3948928172683,5.0643947300756125,178.5479388244314,8.022622873580077e-05,True
candidate_0656,Re,Re,3,15.183848061814958,control,1.424148614466443,False,Im-3m,229,0.3333333333333333,True,Im-3m,229,0.3333333333333333,True,366.61113822047497,356.48065453750917,4.675531181051377,45.55891547126215,1.834864197380214e-07,True
candidate_0679,Re2Os3,Os Re,10,14.623924728540734,priority,-0.5527498515431837,False,Pm,6,1.0,False,Pm,6,1.0,False,400.57604424810165,384.30830730434445,4.849489629080422,146.31385682157207,3.5582525911474464e-05,True
candidate_0680,ReOs5,Os Re,12,14.447582778428858,priority,-0.5165936437560955,False,Pm,6,1.0,False,P2_1/m,11,0.5,True,406.3306418543264,396.14616326698206,4.8814926234051335,173.42888515592333,4.1761797248192054e-05,True
candidate_0682,IrOs15,Ir Os,16,14.410766387167005,priority,-0.5192342114020828,False,P1,1,1.0,False,P-6m2,187,0.375,True,419.96463057279897,388.61597846412184,5.382150866130487,230.57446158306195,0.00043655640063335055,True
candidate_0687,Ir5Os11,Ir Os,16,14.434815001796208,priority,-0.49137461081349876,False,P1,1,1.0,False,Cm,8,0.75,False,430.0516920116176,378.599155642741,5.167276019886843,230.96245295906556,7.2270870600578e-05,True
candidate_0691,Re3(IrW)2,Ir Re W,7,15.20016939814152,screened,-0.6848512613709719,True,P1,1,1.0,False,Cm,8,1.0,False,347.56271721574626,341.6647389197023,4.722602930921139,106.39275033754497,7.459731108975223e-05,True
candidate_0704,Re4Ir7,Ir Re,11,14.634743982666384,control,0.8519906085771699,False,P-1,2,0.5454545454545454,True,P-1,2,0.5454545454545454,True,363.31116858424633,360.46390192738573,5.069355287537842,161.0020555731291,0.00011629379525882625,True
candidate_0706,Re2Os5W3,Os Re W,20,15.091012267290779,screened,-0.6543868059452417,True,P1,1,1.0,False,P1,1,1.0,False,365.2207773369966,349.42695014535445,4.940285679438279,301.9205503360856,0.0003593414917880616,True
candidate_0709,Re9Os,Os Re,10,15.000446075932805,screened,-0.6759276400293289,True,P1,1,1.0,False,Cm,8,1.0,False,351.89298716054424,367.6787933858098,4.765596864699411,150.1043702678119,0.00038667920565015176,True
candidate_0713,IrOs8,Ir Os,9,14.411549873064606,priority,0.8896879494288886,False,C2/m,12,0.5555555555555556,True,C2/m,12,0.5555555555555556,True,404.1500511466153,387.5604825260995,5.004448413789494,129.78085531281926,1.91151209522056e-05,True
candidate_0714,IrOs3,Ir Os,16,14.415841800230814,priority,-0.5199036507024094,False,P1,1,1.0,False,P1,1,1.0,False,407.0598386762846,381.51820672053,5.164514948607753,230.7281835634276,0.00016183483410379813,True
candidate_0715,Ir5Os,Ir Os,18,15.445595909635756,screened,-0.7430144102587691,True,Pm,6,1.0,False,Pm,6,1.0,False,324.8360072238298,315.1269575339054,5.2343272211976455,278.0853842271991,9.667814834778494e-05,True
candidate_0716,Re5B2,B Re,7,12.823925128612107,control,-0.12875841370179864,False,P1,1,1.0,False,Cm,8,0.8571428571428571,False,370.53138701420517,324.009409889167,4.64615546546367,89.78772246862214,0.00010765155851287004,True
candidate_0719,Re5Os4,Os Re,18,15.156059170091964,screened,-0.6842002380496742,True,Pm,6,1.0,False,Pmm2,25,1.0,False,360.4829949402498,349.8077554994052,5.228864022481385,272.92791350302315,0.0005575937336515939,True
candidate_0721,Ir3Os7,Ir Os,10,14.428600010297696,priority,-0.4999211084752423,False,Cm,8,1.0,False,P4mm,99,1.0,False,401.29236015118266,378.7218438498752,5.069409765245149,144.34733796870754,2.9683323921761494e-05,True
candidate_0730,Os3W2,Os W,10,15.178512205611614,screened,-0.6664619650254573,True,P1,1,1.0,False,P1,1,1.0,False,363.5366861007763,341.86526869084764,4.881025216290531,151.8560097668945,0.00018683886833446064,True
candidate_0731,IrOs3,Ir Os,16,14.414935968746725,priority,1.0719149786770044,False,P-1,2,0.5,True,P-1,2,0.5,True,409.6537315912379,381.650961039808,5.072085266629257,230.77227949059915,0.00010014844283764088,True
candidate_0735,ReIr2Os5,Ir Os Re,8,14.435624678070477,priority,-0.5118408711778853,False,Pm,6,1.0,False,Amm2,38,0.75,False,416.21035759653876,385.21142806444266,5.027356560817582,115.54281586627634,3.750024733755774e-05,True
candidate_0736,IrOs3,Ir Os,12,14.37780123109451,priority,0.5395067148509108,False,Pmm2,25,0.6666666666666666,True,Pmm2,25,0.6666666666666666,True,415.82008284517804,388.4362515089813,5.009540053776396,172.59428274698578,2.4992796072019635e-05,True
candidate_0737,Os5W,Os W,12,14.714718058509385,priority,1.0251889261101532,False,Imma,74,0.5,True,Imma,74,0.5,True,414.95615560391366,364.99008080828304,5.2890654752657404,176.72474905229066,0.00026670836866035674,True
candidate_0744,Os13W2,Os W,15,15.26987036997837,screened,-0.7216996947647664,True,P1,1,1.0,False,Cm,8,0.7333333333333333,False,360.0618549430205,348.74314639049805,5.103256605582972,229.1554300986322,0.0002829483177605069,True
candidate_0750,Re2Os3,Os Re,10,14.591423639333874,control,0.9969591581388687,False,P2_1/m,11,0.5,True,P2_1/m,11,0.5,True,368.0135732018135,389.3128705753068,4.817886236065796,145.99246979959204,2.6849494116600243e-05,True
candidate_0751,Re4B4(IrOs)5,B Ir Os Re,18,12.923826409859565,control,-0.20911625335238837,False,Pm,6,1.0,False,Pm,6,1.0,False,358.38512870612095,241.84823545179322,30.19340738852955,232.10387166220403,0.026815451695976416,True
candidate_0752,Re4B,B Re,20,13.300064493271568,priority,-0.2721844811352866,False,P1,1,1.0,False,Cmce,64,0.25,True,403.77728590338876,354.8365762480397,4.622315019815362,266.17465532687714,0.00021815004493976392,True
candidate_0774,ReIr3,Ir Re,8,14.573590259506977,priority,1.8120148391647761,False,P6_3/mmc,194,0.25,True,P6_3/mmc,194,0.25,True,404.5977746233244,360.6188571780788,5.141129916958519,116.55216523878696,4.5823749593857036e-05,True
candidate_0775,Ir5Os7,Ir Os,12,14.435041296919033,control,-0.5061633194209088,False,Imm2,44,1.0,False,Imm2,44,1.0,False,396.0239282494798,374.13588989861535,5.102995961119984,173.25850572105392,8.328282978599089e-05,True
candidate_0782,IrOs,Ir Os,6,14.437869211246507,control,-0.5279782827046814,False,Amm2,38,1.0,False,Amm2,38,1.0,False,394.81649091161495,373.8424721754866,5.095566525511058,86.6431609556347,6.46699371771271e-06,True
candidate_0785,Re3Os4,Os Re,7,14.685697854150826,control,-0.5907228478830111,False,Cm,8,1.0,False,Cm,8,1.0,False,373.71516311331504,381.1020671256159,4.817972720854859,102.83295288626634,2.102011439871327e-05,True
candidate_0788,Ir8Os5,Ir Os,13,14.646490677114723,control,-0.5619188521476908,False,Cm,8,1.0,False,Imm2,44,1.0,False,373.4969239627637,347.9099215809843,5.45545849839208,190.3909252662164,0.00014225347077161771,True
candidate_0796,Ir4Os,Ir Os,5,14.492234087128338,control,0.7254109889501423,False,I4/mmm,139,0.6,True,I4/mmm,139,0.6,True,373.6266222599208,356.2709509099509,5.1873454605254645,72.46420344803606,4.041632334733741e-05,True
candidate_0801,Ir2Os7,Ir Os,9,14.423050780817634,priority,1.2454389808758966,False,C2/m,12,0.4444444444444444,True,Fmmm,69,0.4444444444444444,True,408.6764202943424,382.03453157892966,5.027128672464612,129.84044248571539,1.622841904408997e-05,True
candidate_0802,Ir3Os5,Ir Os,16,14.423586950316086,priority,0.27595973739147983,False,P-1,2,0.75,False,Cmcm,63,0.375,True,409.70798124996986,379.77247410826976,5.019035851088883,230.8392645644707,2.0097183471152322e-14,True
candidate_0803,Re(BOs2)2,B Os Re,7,12.041644318764941,control,-0.02482880337746385,False,Cm,8,1.0,False,Cm,8,1.0,False,366.93300061494483,371.6944645636402,4.7205235934652965,84.32480269040522,3.052840046055143e-05,True
candidate_0806,Ir4Os7,Ir Os,11,14.427443011055818,control,-0.5059632371810382,False,P1,1,1.0,False,P1,1,1.0,False,397.6302658923715,376.56389045223415,5.097067862521416,158.76353237683944,3.029158342173649e-05,True
candidate_0809,Os7Ru,Os Ru,16,14.326978757059589,priority,0.3206287701651346,False,Cm,8,0.75,False,P6_3/mmc,194,0.25,True,457.7658821146176,384.7453213242828,4.9377658123687285,229.31645260669066,1.3847264681605995e-05,True
candidate_0814,Ir7Os9,Ir Os,16,14.416383937965463,priority,-0.5017922055481195,False,Pm,6,1.0,False,Pm,6,1.0,False,420.8544680358122,377.744584724931,5.074194804080808,230.77279635597125,1.3932696830033098e-05,True
candidate_0817,Re2Ir3Os7,Ir Os Re,12,14.450690974520874,priority,-0.5203523022798532,False,Pm,6,1.0,False,Pm,6,1.0,False,408.67023611186113,386.7842527504452,4.946138411909875,173.48041322242412,1.687492522363183e-06,True
candidate_0819,Ir2OsW,Ir Os W,4,14.759543125798357,control,-0.5933427563741899,False,Pmm2,25,1.0,False,Pmm2,25,1.0,False,362.20497139266723,356.4687171656035,4.929280727336886,59.044497014789286,7.140127621789589e-06,True
candidate_0821,Re3Os13,Os Re,16,14.50289611937659,priority,0.2543025728127285,False,Cm,8,0.75,False,P-6m2,187,0.375,True,433.6169811580709,386.3755881840843,5.093952175133143,232.29790380578027,0.0005560946735481384,True
candidate_0824,IrOs3,Ir Os,16,14.413813431117383,priority,1.454226122165073,False,Cmc2_1,36,0.375,True,Cmc2_1,36,0.375,True,420.79627287293033,380.7398019598803,5.3342423252812585,230.71556087969364,0.0009098588483040106,True
candidate_0825,ReIr2W,Ir Re W,4,14.872939543436832,screened,-0.6378226740167241,True,Pmm2,25,1.0,False,Pmm2,25,1.0,False,343.5379605398997,353.98580058054284,4.834756224472428,59.510179468698304,9.577444681311538e-06,True
candidate_0832,Os5Ru,Os Ru,6,14.255927811322303,priority,-0.4800321926691026,False,Amm2,38,1.0,False,Amm2,38,1.0,False,408.57827918420344,385.2401054823611,4.9446363967409095,85.5611908636258,3.1298704142392015e-05,True
candidate_0834,ReOs3,Os Re,12,14.878697201024394,priority,-0.5720042860596031,False,Cm,8,1.0,False,P3m1,156,1.0,False,409.94217536906933,367.13694409541,4.95278844328956,178.56254975948764,5.223270695589912e-05,True
candidate_0838,ReIr3Os2,Ir Os Re,12,14.541018680894636,control,-0.5664423323748581,False,Pm,6,1.0,False,Pm,6,1.0,False,354.56874205600093,360.3996807564803,5.3464563967522,174.55363473139087,0.00016745929630758468,True
candidate_0841,Ir3Os4Ru,Ir Os Ru,16,14.348705470786497,control,-0.506645730369941,False,P1,1,1.0,False,P1,1,1.0,False,374.3035772829658,367.9795442290344,5.0161097798766505,229.65060968652182,0.0003063896433650216,True
candidate_0844,Re4IrOs5,Ir Os Re,10,14.667645667024763,priority,-0.5435796096785943,False,P4mm,99,1.0,False,P4mm,99,1.0,False,404.6429219249966,368.6583322399286,5.953664109006702,146.6757519876879,0.0009665391841591973,True
candidate_0845,IrOs5,Ir Os,12,14.366988615082471,priority,1.0596832630743755,False,P2_1/m,11,0.5,True,Pmmn,59,0.3333333333333333,True,412.0981662675833,392.6741549852302,4.975446409349896,172.47513659680592,8.175164639718865e-05,True
candidate_0848,Re2Ir2Os5Ru2,Ir Os Re Ru,11,14.420540256636052,control,-0.5148712367311656,False,Cm,8,1.0,False,Cm,8,1.0,False,375.4196301862051,363.2431691305371,5.0487310578928914,158.64754265492357,0.00010412431794680762,True
candidate_0851,ReIr2Os5,Ir Os Re,16,14.477234867677277,priority,-0.5293388265443003,False,P1,1,1.0,False,P-1,2,0.75,False,411.6031613376475,383.51746903061184,4.941705859072924,231.5531611911711,2.0586742987867024e-05,True
candidate_0852,ReIr4,Ir Re,15,15.201996461835723,screened,-0.7122638015010184,True,P1,1,1.0,False,Cm,8,0.7333333333333333,False,324.1911155545809,327.2864612034725,5.330763126923338,227.99211968008305,7.197446852596687e-05,True
candidate_0853,Re5Os11,Os Re,16,14.575459996926938,priority,-0.5562006693512132,False,P1,1,1.0,False,Amm2,38,0.5625,True,419.77553905909406,384.0283714773698,5.138956753295754,233.40937119133267,0.00028579795360271195,True
candidate_0858,Re4Os11,Os Re,15,15.274876518354663,screened,-0.7128711428390716,True,P1,1,1.0,False,P1,1,1.0,False,361.18315428070196,323.6323299259737,7.817204296188026,229.16987210911236,0.0033175020170158704,True
candidate_0859,Os11W3,Os W,14,15.451331686026593,screened,-0.706289540026949,True,P1,1,1.0,False,P1,1,1.0,False,366.85168761066274,329.3398453174836,4.927894739003311,216.40669169266982,0.00013591256415282393,True
candidate_0860,IrW,Ir W,2,15.16560381360514,screened,-0.6721934767793402,True,P4/mmm,123,1.0,False,P4/mmm,123,1.0,False,340.70337209278733,337.55921185366145,4.669217845754121,30.351189983495384,2.968845150155977e-06,True
candidate_0862,Re2Ir7,Ir Re,18,15.557584134402923,screened,-0.772116455504549,True,Pm,6,1.0,False,P4mm,99,0.7222222222222222,False,320.83688277697985,305.7114719427152,5.618842098749436,280.09870560661915,0.00030124888299348546,True
candidate_0864,Re4Os,Os Re,15,15.566253458878583,screened,-0.7718544651694711,True,P1,1,1.0,False,P1,1,1.0,False,326.9115014335644,338.3275834147176,4.844201596498536,233.66998887848973,7.799892211691152e-05,True
candidate_0872,IrOs6,Ir Os,7,14.413073613379206,control,0.8343510446341457,False,C2/m,12,0.5714285714285714,True,C2/m,12,0.5714285714285714,True,398.5173198175911,384.41975811507615,5.088336313211866,100.96484210592139,3.1866759509447525e-05,True
candidate_0879,Ir5Os3Ru,Ir Os Ru,18,14.638861401111894,screened,-0.6772323561429248,True,P1,1,1.0,False,P1,1,1.0,False,316.9990818768201,342.28387749986814,5.323065544989709,263.53477767930366,0.00014935841811184288,True
candidate_0883,Mo2Ir11Os2,Ir Mo Os,15,15.227294916925894,screened,-0.6861579223501363,True,Pmm2,25,1.0,False,Pmm2,25,1.0,False,329.58816957404565,307.13818592709333,5.458725259176878,228.35412429203893,0.00021681839766589966,True
candidate_0884,IrOs5,Ir Os,12,14.367675596793177,priority,1.0562514476255878,False,P2_1/m,11,0.5,True,P2_1/m,11,0.5,True,408.7077389314087,392.36821821895046,4.9959201608434585,172.47532205784862,4.588730742591141e-05,True
candidate_0885,Ir3Os5,Ir Os,16,14.428548609580229,priority,-0.4952894716092565,False,P1,1,1.0,False,Amm2,38,0.5625,True,424.1384508880332,376.0673655121768,5.2343621552914845,230.8924576049699,0.00014815514459373314,True
candidate_0895,Re11B3IrOs2C,B C Ir Os Re,18,12.99462133155965,priority,-0.18896564053536158,False,P1,1,1.0,False,Cm,8,1.0,False,401.9465600254628,354.7016283583437,4.847194204171856,233.9782657710872,0.0002326505696658549,True
candidate_0898,Re3Ir2,Ir Re,10,14.745848991529348,control,0.6649866174986295,False,C2/m,12,0.6,True,C2/m,12,0.6,True,364.03497880381684,366.58586115533365,4.843291730306145,147.5068117859622,3.9990760595599654e-05,True
candidate_0899,ReOs3,Os Re,12,14.556417090762068,priority,-0.5355908601725492,False,Pmm2,25,1.0,False,Pmm2,25,1.0,False,404.161513748667,365.3780146936086,7.8405893861859495,174.76729507835216,0.0036496018523451616,True
candidate_0902,Re3Ir9Os7,Ir Os Re,19,14.980242710998914,screened,-0.6483562898595567,True,Pm,6,1.0,False,Pm,6,1.0,False,365.04489974138335,351.36191967782685,5.074959317162784,284.73237552063796,6.933413191358571e-05,True
candidate_0908,Re2Os3,Os Re,5,14.670352662510705,priority,0.7054025069685602,False,C2/m,12,0.6,True,C2/m,12,0.6,True,408.382241713351,381.5607891347959,4.84365281280112,73.35706252037582,1.8316608938318908e-06,True
candidate_0926,Re3Os13,Os Re,16,14.502457222815666,priority,-0.5307101845828305,False,P1,1,1.0,False,Amm2,38,0.5625,True,428.0372498259663,374.2111032092568,5.708648802864564,232.45873376404927,0.002068736390107127,True
candidate_0927,Ir11Os4Ru,Ir Os Ru,16,14.446273979834181,priority,-0.5062376525527389,False,Pm,6,1.0,False,Pm,6,1.0,False,401.443920336989,357.85349713301116,5.152268856543276,231.2290969616143,3.0040186028430613e-05,True
candidate_0928,Ir3W2,Ir W,10,15.04548900337959,screened,-0.6501073884196715,True,P4mm,99,1.0,False,P4/mmm,123,0.6,True,335.29725326719915,337.2207233306973,4.900116980798156,150.5549875700044,4.0403556904206926e-05,True
candidate_0937,Ir3Os13,Ir Os,16,14.412213221783123,priority,0.6746291534844585,False,Pmm2,25,0.625,True,Pmmm,47,0.5625,True,406.0339324474145,385.9645216974656,4.9843232303294345,230.68410733053744,6.669856152858165e-05,True
candidate_0939,Re2Ir5Os7Ru2,Ir Os Re Ru,16,14.378582943791177,priority,-0.4909360647571053,False,Pm,6,1.0,False,Pm,6,1.0,False,407.2012966851964,370.15211027973345,5.019494430400056,230.25761991261052,7.540587993805832e-05,True
candidate_0941,Ir11Os9,Ir Os,20,14.449437817473193,priority,-0.5088437918975932,False,P1,1,1.0,False,Pm,6,1.0,False,412.8626273987471,371.4774536149572,5.09329809918192,289.03115103188736,3.1047782331140526e-05,True
candidate_0944,Os11W3,Os W,14,15.491555133266104,screened,-0.6917987974308482,True,P1,1,1.0,False,P1,1,1.0,False,366.6852407650778,330.4417325719409,4.973174253010838,216.96380969954058,0.000161286523156216,True
candidate_0946,Os,Os,5,14.39766388068901,priority,-0.49654121310008914,False,P3m1,156,1.0,False,P-3m1,164,0.6,True,442.0316305319712,395.2297379453949,4.992453522550978,72.01482005568408,3.30304141641135e-05,True
candidate_0951,Re4N,N Re,10,13.234156789292749,priority,-0.22571113991085323,False,P1,1,1.0,False,Fdd2,43,0.3,True,406.9437265379691,363.10059868752904,4.771181315174852,132.4016297128332,5.4899464551238654e-05,True
candidate_0954,Os7W3,Os W,10,14.973721922146106,screened,-0.6469414842948091,True,Pm,6,1.0,False,Pm,6,1.0,False,356.9435701956783,356.10287163699877,4.8040961714993555,149.7548313046448,2.4197508286931383e-05,True
candidate_0959,ReIrOs,Ir Os Re,6,14.587178768978838,control,-0.5471684423498413,False,Amm2,38,1.0,False,Amm2,38,1.0,False,390.3526325801136,373.0244223233489,4.955550722984786,87.53637649930808,1.3926255357938052e-05,True
candidate_0961,Os9W,Os W,10,14.523573039173408,control,-0.5542698409960802,False,Pm,6,1.0,False,Amm2,38,0.6,True,376.0086065553739,387.96504962876134,4.874689125282812,145.30387808830102,2.025880466616396e-05,True
candidate_0970,Ir5Os9,Ir Os,14,14.404794412480442,priority,-0.5121832681289554,False,P1,1,1.0,False,P1,1,1.0,False,406.0738038493062,381.7516951202366,5.049152207663049,201.7209997445358,3.673175874153507e-05,True
candidate_0979,IrOs3,Ir Os,12,14.418103957894628,priority,-0.4919048127913187,False,Imm2,44,1.0,False,Immm,71,0.5833333333333334,True,410.92311853282564,383.1557440337713,5.003454288556821,173.06921784089604,6.117676177737599e-05,True
candidate_0980,Re2IrOs6,Ir Os Re,18,14.638514806036248,screened,-0.721460924953197,True,P1,1,1.0,False,P1,1,1.0,False,346.63657128017513,418.5455537699494,8.897275633067231,262.4158012589844,0.004462714020196397,True
candidate_0982,IrOs,Ir Os,8,14.451585628744365,priority,-0.5085589605122963,False,Pmm2,25,1.0,False,Pmmn,59,0.5,True,407.688148402518,371.68671132193055,5.159093985258537,115.59899922328798,8.112224621160843e-05,True
candidate_0990,Re2Os5W3,Os Re W,10,15.090104211122773,screened,-0.6745276650292003,True,Cm,8,1.0,False,Cm,8,1.0,False,352.2977511444656,354.1104494837777,4.6981197769676255,150.95918546422945,8.732866096160172e-06,True
candidate_0995,Re7Os3,Os Re,10,14.869300741698996,screened,-0.6381215026456141,True,Cm,8,1.0,False,Cm,8,1.0,False,360.49798358497105,373.4602698501621,4.787103438482743,148.7591716001947,2.3119964189759314e-05,True
candidate_1000,Ir5Os7,Ir Os,12,14.409729045602377,control,-0.5238092479187815,False,Pm,6,1.0,False,Pm,6,1.0,False,395.25786972965744,378.8198584593977,5.052651144736717,173.0279978143833,0.00012321354824106377,True
candidate_1005,ReOs2,Os Re,12,14.572783075362002,priority,0.2407169863194917,False,Cm,8,0.75,False,Cm,8,0.75,False,420.8120708972712,387.22420255288864,4.8670586980723245,174.9145058766765,5.60862516648347e-05,True
candidate_1010,Os,Os,16,14.405258441810375,priority,-0.5024216535900318,False,P1,1,1.0,False,Pnma,62,0.125,True,442.0475869326971,381.99709247069075,6.815177342360355,230.46509078267178,0.0032463389569601805,True
candidate_1015,Re4Ir7,Ir Re,11,14.66103272183413,control,-0.5631516816136056,False,P1,1,1.0,False,P1,1,1.0,False,369.4685773417276,353.9000660375623,5.238141304908648,161.246449480387,0.00011149012323092768,True
candidate_1016,Re4C,C Re,10,13.25482122517117,priority,-0.2450319560512363,False,P1,1,1.0,False,Fdd2,43,0.3,True,403.56685772671386,369.9878304383979,4.600071857666885,132.59837727137725,2.360951735516467e-06,True
candidate_1019,IrOs3,Ir Os,16,14.407536404677488,priority,0.8555934339506847,False,C2/m,12,0.5625,True,C2/m,12,0.5625,True,408.06060117696853,385.57525232723196,4.989063560070823,230.6053989835423,3.605186348398268e-05,True
candidate_1020,IrOs7,Ir Os,16,14.40772185736841,priority,0.3085504887302052,False,Cm,8,0.75,False,Cmcm,63,0.3125,True,464.09856397080785,383.1837332874782,5.451543216016934,230.63068382299858,0.000478254415494608,True
candidate_1023,IrOs5,Ir Os,18,14.41064922531482,priority,0.8981336094290472,False,P-1,2,0.5555555555555556,True,P-1,2,0.5555555555555556,True,438.292385380694,385.5727845346015,5.102111392607084,259.4715431548096,8.821217868389526e-05,True
candidate_1025,Os3Ru,Os Ru,12,14.201587022904638,priority,-0.46574334690238706,False,Pm,6,1.0,False,Pm,6,1.0,False,407.6358820966886,378.28469215600774,4.9300099751824,170.4727991626968,6.249871493010184e-06,True
candidate_1029,Os3Ru,Os Ru,16,14.256605774740855,priority,0.7101814071850977,False,P-1,2,0.625,True,P2_1/m,11,0.4375,True,429.11599315693496,373.54124406511244,4.954979750759392,228.13665445582947,4.3812417565269966e-05,True
candidate_1031,Os2W3,Os W,10,15.686419298489785,screened,-0.757170974847258,True,P1,1,1.0,False,Cc,9,0.5,True,338.1593809250562,315.5793105802331,4.660173007218338,156.88083801831078,1.9190160789958334e-05,True
candidate_1033,Os2W13,Os W,15,15.973324717933899,control,0.6102842221004653,False,P-1,2,0.5333333333333333,True,P-1,2,0.5333333333333333,True,298.858601694658,309.0311674874046,4.434540022395036,239.59550311226621,1.962080272250043e-05,True
candidate_1034,Ir7Os5,Ir Os,12,14.458461683573505,priority,-0.5206233520000773,False,Pm,6,1.0,False,Pm,6,1.0,False,405.3414176904332,369.3212938473155,5.125908758591763,173.51185392887186,7.550523943659092e-05,True
candidate_1035,Re3Ir5,Ir Re,8,14.639996364079153,control,-0.5612152464870305,False,Imm2,44,1.0,False,Immm,71,0.625,True,367.67888351631393,360.5143364722717,4.996900820901962,117.10983367308414,8.443991468241329e-06,True
candidate_1048,Ir5Ru,Ir Ru,18,15.358617260649595,screened,-0.7358405066272429,True,Pmm2,25,1.0,False,Pmm2,25,1.0,False,313.8299939494729,296.1753919840825,5.319714156211759,276.4943503776617,0.00011672345158713447,True
candidate_1050,ReOs3,Os Re,16,14.54246597931703,priority,0.22255882408694952,False,Cm,8,0.75,False,Cm,8,0.75,False,407.2320556976568,382.5485667633277,5.440615560370101,232.86175578090933,0.00022596520698674858,True
candidate_1053,Re3Os2,Os Re,10,14.789534778363244,control,-0.5932512872195881,False,Cm,8,1.0,False,C2/m,12,0.6,True,387.10497947523936,378.0521619585537,4.740085138610068,147.95910501993774,5.571665520006857e-06,True
candidate_1064,ReOs5,Os Re,12,14.506375906017611,priority,0.26015143484709946,False,I4mm,107,0.75,False,I4/mmm,139,0.4166666666666667,True,405.49061232454693,389.0107046628738,4.862611818620309,174.15912580482527,0.00012113380916099695,True
candidate_1078,Re3Os2,Os Re,15,15.414727009803865,screened,-0.7484987047823222,True,P1,1,1.0,False,P1,1,1.0,False,337.47440634378603,312.958065612511,3.4004349283398234,231.40137910209273,0.0029279058905748805,True
