parent_task,candidate_id,task,status,volume_a3,static_energy_ev
E4-candidate_0479,candidate_0479,E4-candidate_0479-v1,complete,224.4386486154788,-183.7967057
E4-candidate_0479,candidate_0479,E4-candidate_0479-v2,complete,231.38005011905028,-184.0705777
E4-candidate_0479,candidate_0479,E4-candidate_0479-v3,complete,238.32145162262225,-183.82887382
E4-candidate_0479,candidate_0479,E4-candidate_0479-v4,complete,245.26285312619333,-183.15507648
E4-candidate_0482,candidate_0482,E4-candidate_0482-v0,complete,116.6603065388923,-104.60823381
E4-candidate_0482,candidate_0482,E4-candidate_0482-v1,complete,120.38350781140991,-104.98444137
E4-candidate_0482,candidate_0482,E4-candidate_0482-v2,complete,124.10670908392791,-105.10032347
E4-candidate_0482,candidate_0482,E4-candidate_0482-v3,complete,127.82991035644574,-105.00443444
E4-candidate_0482,candidate_0482,E4-candidate_0482-v4,complete,131.55311162896353,-104.7404462
E4-candidate_0484,candidate_0484,E4-candidate_0484-v0,complete,182.86233852794132,-148.19519103
E4-candidate_0484,candidate_0484,E4-candidate_0484-v1,complete,188.69837060862028,-148.87870878
E4-candidate_0484,candidate_0484,E4-candidate_0484-v2,complete,194.53440268929933,-149.09309644
E4-candidate_0484,candidate_0484,E4-candidate_0484-v3,complete,200.370434769978,-148.91337547
E4-candidate_0484,candidate_0484,E4-candidate_0484-v4,complete,206.20646685065736,-148.40333982
E4-candidate_0486,candidate_0486,E4-candidate_0486-v0,complete,157.80854229994628,-105.62348233
E4-candidate_0486,candidate_0486,E4-candidate_0486-v1,complete,162.84498513930612,-106.16261941
E4-candidate_0486,candidate_0486,E4-candidate_0486-v2,complete,167.88142797866624,-106.33063356
E4-candidate_0486,candidate_0486,E4-candidate_0486-v3,complete,172.91787081802622,-106.19112612
E4-candidate_0486,candidate_0486,E4-candidate_0486-v4,complete,177.9543136573862,-105.79930103
E4-candidate_0489,candidate_0489,E4-candidate_0489-v0,complete,217.32773980933413,-174.08477873
E4-candidate_0489,candidate_0489,E4-candidate_0489-v1,complete,224.2637315053764,-174.95178282
E4-candidate_0489,candidate_0489,E4-candidate_0489-v2,complete,231.19972320141912,-175.21774538
E4-candidate_0489,candidate_0489,E4-candidate_0489-v3,complete,238.13571489746124,-174.9847861
E4-candidate_0489,candidate_0489,E4-candidate_0489-v4,complete,245.0717065935045,-174.34671944
E4-candidate_0492,candidate_0492,E4-candidate_0492-v0,complete,140.39056395009706,-109.04153685
E4-candidate_0492,candidate_0492,E4-candidate_0492-v1,complete,144.87111386339788,-109.54382467
E4-candidate_0492,candidate_0492,E4-candidate_0492-v2,complete,149.35166377669884,-109.70043316
E4-candidate_0492,candidate_0492,E4-candidate_0492-v3,complete,153.83221368999955,-109.63648919
E4-candidate_0492,candidate_0492,E4-candidate_0492-v4,complete,158.31276360330125,-109.33340772
E4-candidate_0493,candidate_0493,E4-candidate_0493-v0,complete,162.64991701104637,-125.82084553
E4-candidate_0493,candidate_0493,E4-candidate_0493-v1,complete,167.8408718092712,-126.4681032
E4-candidate_0493,candidate_0493,E4-candidate_0493-v2,complete,173.03182660749616,-126.66821428
E4-candidate_0493,candidate_0493,E4-candidate_0493-v3,complete,178.2227814057209,-126.4951994
E4-candidate_0493,candidate_0493,E4-candidate_0493-v4,complete,183.41373620394577,-126.013295
E4-candidate_0494,candidate_0494,E4-candidate_0494-v0,complete,222.63854728959163,-192.343031
E4-candidate_0494,candidate_0494,E4-candidate_0494-v1,complete,229.74403284138722,-193.20717574
E4-candidate_0494,candidate_0494,E4-candidate_0494-v2,complete,236.84951839318248,-193.47133268
E4-candidate_0494,candidate_0494,E4-candidate_0494-v3,complete,243.95500394497805,-193.22930338
E4-candidate_0494,candidate_0494,E4-candidate_0494-v4,complete,251.06048949677347,-192.5621556
E4-candidate_0502,candidate_0502,E4-candidate_0502-v0,complete,160.74778614034003,-130.03120478
E4-candidate_0502,candidate_0502,E4-candidate_0502-v1,complete,165.87803463418078,-130.67835176
E4-candidate_0502,candidate_0502,E4-candidate_0502-v2,complete,171.0082831280214,-130.88073308
E4-candidate_0502,candidate_0502,E4-candidate_0502-v3,complete,176.138531621862,-130.71098204
E4-candidate_0502,candidate_0502,E4-candidate_0502-v4,complete,181.2687801157029,-130.22994449
E4-candidate_0508,candidate_0508,E4-candidate_0508-v0,complete,123.08460121894694,-101.88857131
E4-candidate_0508,candidate_0508,E4-candidate_0508-v1,complete,127.01283317274311,-102.38505323
E4-candidate_0508,candidate_0508,E4-candidate_0508-v2,complete,130.94106512653926,-102.54019487
E4-candidate_0508,candidate_0508,E4-candidate_0508-v3,complete,134.86929708033543,-102.40860182
E4-candidate_0508,candidate_0508,E4-candidate_0508-v4,complete,138.79752903413166,-102.03730214
E4-candidate_0515,candidate_0515,E4-candidate_0515-v0,complete,160.01406872167684,-113.67060169
E4-candidate_0515,candidate_0515,E4-candidate_0515-v1,complete,165.12090070215575,-114.22007352
E4-candidate_0515,candidate_0515,E4-candidate_0515-v2,complete,170.22773268263487,-114.39333801
E4-candidate_0515,candidate_0515,E4-candidate_0515-v3,complete,175.33456466311384,-114.25228214
E4-candidate_0515,candidate_0515,E4-candidate_0515-v4,complete,180.4413966435931,-113.84964031
E4-candidate_0516,candidate_0516,E4-candidate_0516-v0,complete,268.7902098074723,-192.4826994
E4-candidate_0516,candidate_0516,E4-candidate_0516-v1,complete,277.36862075877445,-193.43452886
E4-candidate_0516,candidate_0516,E4-candidate_0516-v2,complete,285.9470317100768,-193.72898242
E4-candidate_0516,candidate_0516,E4-candidate_0516-v3,complete,294.5254426613792,-193.48001877
E4-candidate_0516,candidate_0516,E4-candidate_0516-v4,complete,303.10385361268175,-192.78699155
E4-candidate_0517,candidate_0517,E4-candidate_0517-v0,complete,54.69545542183487,-41.28204673
E4-candidate_0517,candidate_0517,E4-candidate_0517-v1,complete,56.441055062957254,-41.49259226
E4-candidate_0517,candidate_0517,E4-candidate_0517-v2,complete,58.18665470407966,-41.55770492
E4-candidate_0517,candidate_0517,E4-candidate_0517-v3,complete,59.93225434520203,-41.50109408
E4-candidate_0517,candidate_0517,E4-candidate_0517-v4,complete,61.67785398632443,-41.34272713
E4-candidate_0522,candidate_0522,E4-candidate_0522-v0,complete,149.19300156491073,-114.81742187
E4-candidate_0522,candidate_0522,E4-candidate_0522-v1,complete,153.954480338259,-115.40365573
E4-candidate_0522,candidate_0522,E4-candidate_0522-v2,complete,158.71595911160725,-115.58195899
E4-candidate_0522,candidate_0522,E4-candidate_0522-v3,complete,163.4774378849555,-115.41960058
E4-candidate_0522,candidate_0522,E4-candidate_0522-v4,complete,168.23891665830357,-114.97424491
E4-candidate_0523,candidate_0523,E4-candidate_0523-v0,complete,140.13549561108374,-113.14916673
E4-candidate_0523,candidate_0523,E4-candidate_0523-v1,complete,144.60790504547975,-113.64156491
E4-candidate_0523,candidate_0523,E4-candidate_0523-v2,complete,149.08031447987628,-113.79418536
E4-candidate_0523,candidate_0523,E4-candidate_0523-v3,complete,153.55272391427246,-113.66101101
E4-candidate_0523,candidate_0523,E4-candidate_0523-v4,complete,158.02513334866856,-113.28775482
E4-candidate_0539,candidate_0539,E4-candidate_0539-v0,complete,216.7758543562477,-170.346356
E4-candidate_0539,candidate_0539,E4-candidate_0539-v1,complete,223.69423268676638,-171.21525143
E4-candidate_0539,candidate_0539,E4-candidate_0539-v2,complete,230.61261101728496,-171.48355982
E4-candidate_0539,candidate_0539,E4-candidate_0539-v3,complete,237.53098934780334,-171.25360686
E4-candidate_0539,candidate_0539,E4-candidate_0539-v4,complete,244.44936767832178,-170.61371586
E4-candidate_0542,candidate_0542,E4-candidate_0542-v0,complete,216.36582959873257,-169.03213173
E4-candidate_0542,candidate_0542,E4-candidate_0542-v2,complete,230.17641446673647,-170.17701004
E4-candidate_0542,candidate_0542,E4-candidate_0542-v3,complete,237.0817069007387,-169.94552126
E4-candidate_0542,candidate_0542,E4-candidate_0542-v4,complete,243.9869993347408,-169.29514978
E4-candidate_0543,candidate_0543,E4-candidate_0543-v0,complete,145.3559116169301,-123.60463112
E4-candidate_0543,candidate_0543,E4-candidate_0543-v1,complete,149.99493007278957,-124.11694869
E4-candidate_0543,candidate_0543,E4-candidate_0543-v2,complete,154.63394852864906,-124.27928289
E4-candidate_0543,candidate_0543,E4-candidate_0543-v3,complete,159.2729669845083,-124.14480416
E4-candidate_0543,candidate_0543,E4-candidate_0543-v4,complete,163.91198544036808,-123.75854048
E4-candidate_0549,candidate_0549,E4-candidate_0549-v0,complete,139.93188132348982,-110.28670377
E4-candidate_0549,candidate_0549,E4-candidate_0549-v1,complete,144.39779242955865,-110.80464903
E4-candidate_0549,candidate_0549,E4-candidate_0549-v2,complete,148.86370353562745,-110.96709945
E4-candidate_0549,candidate_0549,E4-candidate_0549-v3,complete,153.32961464169614,-110.82963271
E4-candidate_0549,candidate_0549,E4-candidate_0549-v4,complete,157.79552574776514,-110.43974229
E4-candidate_0550,candidate_0550,E4-candidate_0550-v0,complete,219.93618514110915,-155.23105167
E4-candidate_0550,candidate_0550,E4-candidate_0550-v1,complete,226.9554250924209,-155.93613524
E4-candidate_0550,candidate_0550,E4-candidate_0550-v2,complete,233.97466504373295,-156.1549423
E4-candidate_0550,candidate_0550,E4-candidate_0550-v3,complete,240.9939049950446,-155.96796064
E4-candidate_0550,candidate_0550,E4-candidate_0550-v4,complete,248.01314494635707,-155.44457014
E4-candidate_0554,candidate_0554,E4-candidate_0554-v0,complete,204.93062707050908,-160.23266298
E4-candidate_0554,candidate_0554,E4-candidate_0554-v1,complete,211.47096623233412,-160.9034503
E4-candidate_0554,candidate_0554,E4-candidate_0554-v2,complete,218.01130539415857,-161.12098574
E4-candidate_0554,candidate_0554,E4-candidate_0554-v3,complete,224.55164455598324,-160.95135299
E4-candidate_0554,candidate_0554,E4-candidate_0554-v4,complete,231.09198371780798,-160.45976395
E4-candidate_0560,candidate_0560,E4-candidate_0560-v0,complete,216.597004198902,-174.6838421
E4-candidate_0560,candidate_0560,E4-candidate_0560-v1,complete,223.50967454567538,-175.57523129
E4-candidate_0560,candidate_0560,E4-candidate_0560-v2,complete,230.422344892449,-175.85480084
E4-candidate_0560,candidate_0560,E4-candidate_0560-v3,complete,237.33501523922249,-175.62335525
E4-candidate_0560,candidate_0560,E4-candidate_0560-v4,complete,244.24768558599584,-174.96389141
E4-candidate_0563,candidate_0563,E4-candidate_0563-v0,complete,54.269478425223184,-39.76943224
E4-candidate_0563,candidate_0563,E4-candidate_0563-v1,complete,56.00148305581544,-39.98228872
E4-candidate_0563,candidate_0563,E4-candidate_0563-v2,complete,57.73348768640768,-40.04843614
E4-candidate_0563,candidate_0563,E4-candidate_0563-v3,complete,59.465492316999864,-39.99285828
E4-candidate_0563,candidate_0563,E4-candidate_0563-v4,complete,61.19749694759211,-39.83536693
E4-candidate_0565,candidate_0565,E4-candidate_0565-v0,complete,162.6872811856522,-123.57725631
E4-candidate_0565,candidate_0565,E4-candidate_0565-v1,complete,167.87942845753471,-124.22345995
E4-candidate_0565,candidate_0565,E4-candidate_0565-v2,complete,173.07157572941725,-124.42600029
E4-candidate_0565,candidate_0565,E4-candidate_0565-v3,complete,178.2637230012997,-124.25864862
E4-candidate_0565,candidate_0565,E4-candidate_0565-v4,complete,183.45587027318226,-123.78355679
E4-candidate_0568,candidate_0568,E4-candidate_0568-v0,complete,216.8877236320509,-165.64570589
E4-candidate_0568,candidate_0568,E4-candidate_0568-v1,complete,223.80967225860567,-166.51233509
E4-candidate_0568,candidate_0568,E4-candidate_0568-v2,complete,230.73162088516048,-166.78334478
E4-candidate_0568,candidate_0568,E4-candidate_0568-v3,complete,237.65356951171535,-166.55752963
E4-candidate_0568,candidate_0568,E4-candidate_0568-v4,complete,244.57551813827013,-165.91794698
E4-candidate_0574,candidate_0574,E4-candidate_0574-v0,complete,80.43545005586434,-64.99880228
E4-candidate_0574,candidate_0574,E4-candidate_0574-v1,complete,83.00253888743445,-65.31930151
E4-candidate_0574,candidate_0574,E4-candidate_0574-v2,complete,85.5696277190046,-65.41798507
E4-candidate_0574,candidate_0574,E4-candidate_0574-v3,complete,88.13671655057477,-65.33089203
E4-candidate_0574,candidate_0574,E4-candidate_0574-v4,complete,90.70380538214488,-65.08849369
E4-candidate_0583,candidate_0583,E4-candidate_0583-v0,complete,81.24863512254873,-62.18658206
E4-candidate_0583,candidate_0583,E4-candidate_0583-v1,complete,83.84167666901308,-62.51044005
E4-candidate_0583,candidate_0583,E4-candidate_0583-v2,complete,86.43471821547739,-62.61130565
E4-candidate_0583,candidate_0583,E4-candidate_0583-v3,complete,89.02775976194167,-62.52568243
E4-candidate_0583,candidate_0583,E4-candidate_0583-v4,complete,91.62080130840596,-62.28487651
E4-candidate_0591,candidate_0591,E4-candidate_0591-v0,complete,216.7363841898513,-170.34980501
E4-candidate_0591,candidate_0591,E4-candidate_0591-v1,complete,223.65350283420835,-171.21694608
E4-candidate_0591,candidate_0591,E4-candidate_0591-v2,complete,230.57062147856524,-171.48256734
E4-candidate_0591,candidate_0591,E4-candidate_0591-v3,complete,237.48774012292216,-171.24605513
E4-candidate_0591,candidate_0591,E4-candidate_0591-v4,complete,244.40485876727917,-170.5944812
E4-candidate_0594,candidate_0594,E4-candidate_0594-v0,complete,158.53051475015792,-115.30286919
E4-candidate_0594,candidate_0594,E4-candidate_0594-v1,complete,163.5899992634611,-115.85713675
E4-candidate_0594,candidate_0594,E4-candidate_0594-v2,complete,168.6494837767638,-116.02882998
E4-candidate_0594,candidate_0594,E4-candidate_0594-v3,complete,173.7089682900666,-115.88166004
E4-candidate_0594,candidate_0594,E4-candidate_0594-v4,complete,178.76845280336937,-115.47139385
E4-candidate_0595,candidate_0595,E4-candidate_0595-v0,complete,146.70405248009288,-124.34077241
E4-candidate_0595,candidate_0595,E4-candidate_0595-v1,complete,151.3860967081808,-124.82294003
E4-candidate_0595,candidate_0595,E4-candidate_0595-v2,complete,156.06814093626866,-124.96994038
E4-candidate_0595,candidate_0595,E4-candidate_0595-v3,complete,160.750185164357,-124.83496783
E4-candidate_0595,candidate_0595,E4-candidate_0595-v4,complete,165.43222939244487,-124.46294656
E4-candidate_0603,candidate_0603,E4-candidate_0603-v0,complete,162.7082243150913,-123.60863993
E4-candidate_0603,candidate_0603,E4-candidate_0603-v1,complete,167.90103998472202,-124.24925044
E4-candidate_0603,candidate_0603,E4-candidate_0603-v2,complete,173.09385565435238,-124.44584472
E4-candidate_0603,candidate_0603,E4-candidate_0603-v3,complete,178.28667132398294,-124.27173574
E4-candidate_0603,candidate_0603,E4-candidate_0603-v4,complete,183.47948699361342,-123.78894685
E4-candidate_0619,candidate_0619,E4-candidate_0619-v0,complete,247.06242643574694,-174.09095218
E4-candidate_0619,candidate_0619,E4-candidate_0619-v1,complete,254.94739749220676,-175.0033335
E4-candidate_0619,candidate_0619,E4-candidate_0619-v2,complete,262.83236854866675,-175.28556466
E4-candidate_0619,candidate_0619,E4-candidate_0619-v3,complete,270.71733960512665,-175.04348343
E4-candidate_0619,candidate_0619,E4-candidate_0619-v4,complete,278.6023106615869,-174.36667333
E4-candidate_0625,candidate_0625,E4-candidate_0625-v0,complete,81.48984997396423,-59.73986232
E4-candidate_0625,candidate_0625,E4-candidate_0625-v1,complete,84.09058986675024,-60.05566096
E4-candidate_0625,candidate_0625,E4-candidate_0625-v2,complete,86.69132975953642,-60.15326495
E4-candidate_0625,candidate_0625,E4-candidate_0625-v3,complete,89.29206965232245,-60.06900649
E4-candidate_0625,candidate_0625,E4-candidate_0625-v4,complete,91.89280954510848,-59.83373465
E4-candidate_0629,candidate_0629,E4-candidate_0629-v0,complete,69.05708039787493,-53.58187001
E4-candidate_0629,candidate_0629,E4-candidate_0629-v1,complete,71.26102977227514,-53.83975677
E4-candidate_0629,candidate_0629,E4-candidate_0629-v2,complete,73.4649791466754,-53.91825301
E4-candidate_0629,candidate_0629,E4-candidate_0629-v3,complete,75.66892852107564,-53.84696404
E4-candidate_0629,candidate_0629,E4-candidate_0629-v4,complete,77.87287789547585,-53.65133205
E4-candidate_0631,candidate_0631,E4-candidate_0631-v0,complete,55.117597961454464,-47.21916818
E4-candidate_0631,candidate_0631,E4-candidate_0631-v1,complete,56.87667023682004,-47.44146669
E4-candidate_0631,candidate_0631,E4-candidate_0631-v2,complete,58.63574251218559,-47.5122775
E4-candidate_0631,candidate_0631,E4-candidate_0631-v3,complete,60.39481478755113,-47.45536468
E4-candidate_0631,candidate_0631,E4-candidate_0631-v4,complete,62.153887062916674,-47.29109611
E4-candidate_0632,candidate_0632,E4-candidate_0632-v0,complete,144.50868328667767,-104.11432185
E4-candidate_0632,candidate_0632,E4-candidate_0632-v1,complete,149.12066254050788,-104.62117749
E4-candidate_0632,candidate_0632,E4-candidate_0632-v2,complete,153.732641794338,-104.77850564
E4-candidate_0632,candidate_0632,E4-candidate_0632-v3,complete,158.34462104816816,-104.64320655
E4-candidate_0632,candidate_0632,E4-candidate_0632-v4,complete,162.9566003019982,-104.26340259
E4-candidate_0633,candidate_0633,E4-candidate_0633-v0,complete,219.13191966008998,-184.25020388
E4-candidate_0633,candidate_0633,E4-candidate_0633-v1,complete,226.1254915641352,-185.14640235
E4-candidate_0633,candidate_0633,E4-candidate_0633-v2,complete,233.11906346818049,-185.43315467
E4-candidate_0633,candidate_0633,E4-candidate_0633-v3,complete,240.11263537222604,-185.21048549
E4-candidate_0633,candidate_0633,E4-candidate_0633-v4,complete,247.10620727627102,-184.56615957
E4-candidate_0635,candidate_0635,E4-candidate_0635-v0,complete,82.32974150486446,-56.66935647
E4-candidate_0635,candidate_0635,E4-candidate_0635-v1,complete,84.957286446509,-56.97062759
E4-candidate_0635,candidate_0635,E4-candidate_0635-v2,complete,87.58483138815366,-57.06351808
E4-candidate_0635,candidate_0635,E4-candidate_0635-v3,complete,90.21237632979822,-56.98305826
E4-candidate_0635,candidate_0635,E4-candidate_0635-v4,complete,92.83992127144285,-56.75906937
E4-candidate_0636,candidate_0636,E4-candidate_0636-v0,complete,222.33148837266629,-186.05114455
E4-candidate_0636,candidate_0636,E4-candidate_0636-v1,complete,229.427174171794,-186.91329257
E4-candidate_0636,candidate_0636,E4-candidate_0636-v2,complete,236.52285997092176,-187.18451558
E4-candidate_0636,candidate_0636,E4-candidate_0636-v3,complete,243.61854577004928,-186.95819179
E4-candidate_0636,candidate_0636,E4-candidate_0636-v4,complete,250.71423156917692,-186.31315639
E4-candidate_0639,candidate_0639,E4-candidate_0639-v0,complete,167.37753379648436,-142.66130598
E4-candidate_0639,candidate_0639,E4-candidate_0639-v1,complete,172.7193699814785,-143.31154306
E4-candidate_0639,candidate_0639,E4-candidate_0639-v2,complete,178.0612061664727,-143.51336391
E4-candidate_0639,candidate_0639,E4-candidate_0639-v3,complete,183.40304235146684,-143.33784944
E4-candidate_0639,candidate_0639,E4-candidate_0639-v4,complete,188.74487853646096,-142.84419258
E4-candidate_0641,candidate_0641,E4-candidate_0641-v0,complete,215.54023366685666,-173.08468979
E4-candidate_0641,candidate_0641,E4-candidate_0641-v1,complete,222.41917729452234,-173.94659973
E4-candidate_0641,candidate_0641,E4-candidate_0641-v2,complete,229.29812092218785,-174.21358965
E4-candidate_0641,candidate_0641,E4-candidate_0641-v3,complete,236.17706454985358,-173.98321668
E4-candidate_0641,candidate_0641,E4-candidate_0641-v4,complete,243.05600817751912,-173.33651693
E4-candidate_0648,candidate_0648,E4-candidate_0648-v0,complete,219.5222289208177,-181.5067942
E4-candidate_0648,candidate_0648,E4-candidate_0648-v1,complete,226.52825750339687,-182.38239013
E4-candidate_0648,candidate_0648,E4-candidate_0648-v2,complete,233.53428608597628,-182.65595777
E4-candidate_0648,candidate_0648,E4-candidate_0648-v3,complete,240.54031466855545,-182.42407327
E4-candidate_0648,candidate_0648,E4-candidate_0648-v4,complete,247.54634325113474,-181.76821462
E4-candidate_0655,candidate_0655,E4-candidate_0655-v0,complete,167.76872870280434,-138.32577569
E4-candidate_0655,candidate_0655,E4-candidate_0655-v1,complete,173.1230498316171,-138.95321654
E4-candidate_0655,candidate_0655,E4-candidate_0655-v2,complete,178.47737096042994,-139.14906382
E4-candidate_0655,candidate_0655,E4-candidate_0655-v3,complete,183.8316920892427,-138.98446062
E4-candidate_0655,candidate_0655,E4-candidate_0655-v4,complete,189.18601321805562,-138.5200872
E4-candidate_0656,candidate_0656,E4-candidate_0656-v0,complete,42.81845153431818,-36.02433465
E4-candidate_0656,candidate_0656,E4-candidate_0656-v1,complete,44.18499785988153,-36.18171911
E4-candidate_0656,candidate_0656,E4-candidate_0656-v2,complete,45.55154418544486,-36.23056142
E4-candidate_0656,candidate_0656,E4-candidate_0656-v3,complete,46.91809051100822,-36.18789239
E4-candidate_0656,candidate_0656,E4-candidate_0656-v4,complete,48.28463683657156,-36.06802709
E4-candidate_0679,candidate_0679,E4-candidate_0679-v0,complete,137.46489244828288,-116.48157406
E4-candidate_0679,candidate_0679,E4-candidate_0679-v1,complete,141.852069866845,-117.03309451
E4-candidate_0679,candidate_0679,E4-candidate_0679-v2,complete,146.23924728540734,-117.20648128
E4-candidate_0679,candidate_0679,E4-candidate_0679-v3,complete,150.6264247039694,-117.06237356
E4-candidate_0679,candidate_0679,E4-candidate_0679-v4,complete,155.01360212253167,-116.65215122
E4-candidate_0680,candidate_0680,E4-candidate_0680-v0,complete,162.9687337406775,-136.84907858
E4-candidate_0680,candidate_0680,E4-candidate_0680-v1,complete,168.16986354091193,-137.5207567
E4-candidate_0680,candidate_0680,E4-candidate_0680-v2,complete,173.37099334114626,-137.7302643
E4-candidate_0680,candidate_0680,E4-candidate_0680-v3,complete,178.57212314138053,-137.55210504
E4-candidate_0680,candidate_0680,E4-candidate_0680-v4,complete,183.77325294161489,-137.04933019
E4-candidate_0682,candidate_0682,E4-candidate_0682-v0,complete,216.73792646299185,-174.77387215
E4-candidate_0682,candidate_0682,E4-candidate_0682-v1,complete,223.65509432883195,-175.6533366
E4-candidate_0682,candidate_0682,E4-candidate_0682-v2,complete,230.57226219467213,-175.92315688
E4-candidate_0682,candidate_0682,E4-candidate_0682-v3,complete,237.48943006051178,-175.68577423
E4-candidate_0682,candidate_0682,E4-candidate_0682-v4,complete,244.4065979263525,-175.03354958
E4-candidate_0687,candidate_0687,E4-candidate_0687-v0,complete,217.0996176270149,-165.74289743
E4-candidate_0687,candidate_0687,E4-candidate_0687-v1,complete,224.0283288278771,-166.5974814
E4-candidate_0687,candidate_0687,E4-candidate_0687-v2,complete,230.95704002873927,-166.85954638
E4-candidate_0687,candidate_0687,E4-candidate_0687-v3,complete,237.88575122960137,-166.62858953
E4-candidate_0687,candidate_0687,E4-candidate_0687-v4,complete,244.81446243046366,-165.98862375
E4-candidate_0691,candidate_0691,E4-candidate_0691-v0,complete,100.01711463977122,-80.80660258
E4-candidate_0691,candidate_0691,E4-candidate_0691-v1,complete,103.20915021338091,-81.15722652
E4-candidate_0691,candidate_0691,E4-candidate_0691-v2,complete,106.40118578699061,-81.26505407
E4-candidate_0691,candidate_0691,E4-candidate_0691-v3,complete,109.59322136060041,-81.16783809
E4-candidate_0691,candidate_0691,E4-candidate_0691-v4,complete,112.78525693420998,-80.8985549
E4-candidate_0704,candidate_0704,E4-candidate_0704-v0,complete,151.3232527807704,-112.28431819
E4-candidate_0704,candidate_0704,E4-candidate_0704-v1,complete,156.1527182950504,-112.85141282
E4-candidate_0704,candidate_0704,E4-candidate_0704-v2,complete,160.98218380933028,-113.02650605
E4-candidate_0704,candidate_0704,E4-candidate_0704-v3,complete,165.81164932361003,-112.87390771
E4-candidate_0704,candidate_0704,E4-candidate_0704-v4,complete,170.64111483788986,-112.44921462
E4-candidate_0706,candidate_0706,E4-candidate_0706-v0,complete,283.71103062506694,-236.71727053
E4-candidate_0706,candidate_0706,E4-candidate_0706-v1,complete,292.76563798544106,-237.74974786
E4-candidate_0706,candidate_0706,E4-candidate_0706-v2,complete,301.8202453458156,-238.07238824
E4-candidate_0706,candidate_0706,E4-candidate_0706-v3,complete,310.8748527061903,-237.79812637
E4-candidate_0706,candidate_0706,E4-candidate_0706-v4,complete,319.92946006656416,-237.0275074
E4-candidate_0709,candidate_0709,E4-candidate_0709-v0,complete,141.00419311376845,-121.44188786
E4-candidate_0709,candidate_0709,E4-candidate_0709-v1,complete,145.5043269365482,-121.98360364
E4-candidate_0709,candidate_0709,E4-candidate_0709-v2,complete,150.004460759328,-122.15625535
E4-candidate_0709,candidate_0709,E4-candidate_0709-v3,complete,154.50459458210787,-122.01525549
E4-candidate_0709,candidate_0709,E4-candidate_0709-v4,complete,159.0047284048878,-121.61373211
E4-candidate_0713,candidate_0713,E4-candidate_0713-v0,complete,121.92171192612649,-97.06097621
E4-candidate_0713,candidate_0713,E4-candidate_0713-v1,complete,125.81283039185386,-97.55716276
E4-candidate_0713,candidate_0713,E4-candidate_0713-v2,complete,129.70394885758142,-97.71320471
E4-candidate_0713,candidate_0713,E4-candidate_0713-v3,complete,133.59506732330877,-97.58536743
E4-candidate_0713,candidate_0713,E4-candidate_0713-v4,complete,137.4861857890364,-97.22028064
E4-candidate_0714,candidate_0714,E4-candidate_0714-v0,complete,216.8142606754713,-168.4762636
E4-candidate_0714,candidate_0714,E4-candidate_0714-v1,complete,223.7338647395823,-169.3423911
E4-candidate_0714,candidate_0714,E4-candidate_0714-v2,complete,230.65346880369302,-169.61171101
E4-candidate_0714,candidate_0714,E4-candidate_0714-v3,complete,237.57307286780386,-169.38361744
E4-candidate_0714,candidate_0714,E4-candidate_0714-v4,complete,244.49267693191484,-168.74357887
E4-candidate_0715,candidate_0715,E4-candidate_0715-v0,complete,261.33948279103714,-160.8212384
E4-candidate_0715,candidate_0715,E4-candidate_0715-v1,complete,269.6801045822401,-161.68317837
E4-candidate_0715,candidate_0715,E4-candidate_0715-v2,complete,278.02072637344355,-161.94971516
E4-candidate_0715,candidate_0715,E4-candidate_0715-v3,complete,286.3613481646469,-161.72156699
E4-candidate_0715,candidate_0715,E4-candidate_0715-v4,complete,294.7019699558499,-161.08407655
E4-candidate_0716,candidate_0716,E4-candidate_0716-v0,complete,84.38142734626747,-74.90376085
E4-candidate_0716,candidate_0716,E4-candidate_0716-v1,complete,87.07445162327615,-75.18576189
E4-candidate_0716,candidate_0716,E4-candidate_0716-v2,complete,89.76747590028472,-75.27387094
E4-candidate_0716,candidate_0716,E4-candidate_0716-v3,complete,92.46050017729316,-75.19745067
E4-candidate_0716,candidate_0716,E4-candidate_0716-v4,complete,95.15352445430186,-74.98304666
E4-candidate_0719,candidate_0719,E4-candidate_0719-v0,complete,256.440521157956,-209.36740069
E4-candidate_0719,candidate_0719,E4-candidate_0719-v1,complete,264.62479310980586,-210.3101893
E4-candidate_0719,candidate_0719,E4-candidate_0719-v2,complete,272.80906506165536,-210.6056009
E4-candidate_0719,candidate_0719,E4-candidate_0719-v3,complete,280.9933370135049,-210.35919839
E4-candidate_0719,candidate_0719,E4-candidate_0719-v4,complete,289.17760896535464,-209.66825718
E4-candidate_0721,candidate_0721,E4-candidate_0721-v0,complete,135.62884009679843,-103.76496917
E4-candidate_0721,candidate_0721,E4-candidate_0721-v1,complete,139.95742009988757,-104.30297322
E4-candidate_0721,candidate_0721,E4-candidate_0721-v2,complete,144.28600010297697,-104.4709861
E4-candidate_0721,candidate_0721,E4-candidate_0721-v3,complete,148.61458010606634,-104.33037236
E4-candidate_0721,candidate_0721,E4-candidate_0721-v4,complete,152.94316010915546,-103.93278891
E4-candidate_0730,candidate_0730,E4-candidate_0730-v0,complete,142.67801473274912,-117.38169947
E4-candidate_0730,candidate_0730,E4-candidate_0730-v1,complete,147.23156839443268,-117.89059266
E4-candidate_0730,candidate_0730,E4-candidate_0730-v2,complete,151.7851220561161,-118.05067799
