parent_task,candidate_id,formula,role,n_points,refit_b0_gpa,refit_v0_a3,refit_bp,refit_e0_ev,refit_rms_ev,optimizer_nfev,published_b0_gpa,signed_error_gpa,absolute_error_gpa,relative_error,published_v0_a3,published_bp,published_rms_ev,uma_bulk_modulus_gpa,pss
E4-candidate_0713,candidate_0713,IrOs8,priority,5,387.56048251753924,129.7808553125477,5.004448418684126,-97.71329046801334,1.9115120952325205e-05,7,387.5604825260995,-8.560277819924522e-09,8.560277819924522e-09,2.208759201693905e-11,129.78085531281926,5.004448413789494,1.91151209522056e-05,404.1500511466153,0.8896879494288886
E4-candidate_0714,candidate_0714,IrOs3,priority,5,381.5182067964955,230.7281835670301,5.164514916205941,-169.61148100319463,0.00016183483409946706,5,381.51820672053,7.596554496558383e-08,7.596554496558383e-08,1.9911381325303348e-10,230.7281835634276,5.164514948607753,0.00016183483410379813,407.0598386762846,-0.5199036507024094
E4-candidate_0715,candidate_0715,Ir5Os,screened,5,315.12695735250844,278.0853841788394,5.234327564974462,-161.94957532850322,9.667814833414016e-05,5,315.1269575339054,-1.8139695612262585e-07,1.8139695612262585e-07,5.756313504315442e-10,278.0853842271991,5.2343272211976455,9.667814834778494e-05,324.8360072238298,-0.7430144102587691
E4-candidate_0716,candidate_0716,Re5B2,control,5,324.00940957302083,89.78772249351,4.646154933773725,-75.2737033847073,0.00010765155851190819,5,324.009409889167,-3.1614615636499366e-07,3.1614615636499366e-07,9.757314038290953e-10,89.78772246862214,4.64615546546367,0.00010765155851287004,370.53138701420517,-0.12875841370179864
E4-candidate_0719,candidate_0719,Re5Os4,screened,5,349.8077546609932,272.92791346897235,5.2288642891031065,-210.60476565496157,0.0005575937336489363,7,349.8077554994052,-8.38411949644069e-07,8.38411949644069e-07,2.3967791921797305e-09,272.92791350302315,5.228864022481385,0.0005575937336515939,360.4829949402498,-0.6842002380496742
E4-candidate_0721,candidate_0721,Ir3Os7,priority,5,378.72184384264546,144.3473379596591,5.069409887519141,-104.47096945766133,2.9683323922206525e-05,7,378.7218438498752,-7.229743914649589e-09,7.229743914649589e-09,1.9089851911249802e-11,144.34733796870754,5.069409765245149,2.9683323921761494e-05,401.29236015118266,-0.4999211084752423
E4-candidate_0730,candidate_0730,Os3W2,screened,5,341.86526871604025,151.85600978295386,4.88102501000412,-118.05041450367061,0.00018683886833155257,5,341.86526869084764,2.5192605335178087e-08,2.5192605335178087e-08,7.369161960105407e-11,151.8560097668945,4.881025216290531,0.00018683886833446064,363.5366861007763,-0.6664619650254573
E4-candidate_0731,candidate_0731,IrOs3,priority,5,381.65096097009564,230.77227949599063,5.072085223382078,-168.93032666636543,0.00010014844283695072,6,381.650961039808,-6.971237098696292e-08,6.971237098696292e-08,1.8266001688304826e-10,230.77227949059915,5.072085266629257,0.00010014844283764088,409.6537315912379,1.0719149786770044
E4-candidate_0735,candidate_0735,ReIr2Os5,priority,5,385.21142802465727,115.54281585784251,5.027356703346636,-86.73783145008994,3.750024733717816e-05,5,385.21142806444266,-3.978539098170586e-08,3.978539098170586e-08,1.0328195916100935e-10,115.54281586627634,5.027356560817582,3.750024733755774e-05,416.21035759653876,-0.5118408711778853
E4-candidate_0736,candidate_0736,IrOs3,priority,5,388.4362515199542,172.59428274919534,5.009540028800431,-127.68913170639225,2.499279607413748e-05,6,388.4362515089813,1.0972939890052658e-08,1.0972939890052658e-08,2.824901086709963e-11,172.59428274698578,5.009540053776396,2.4992796072019635e-05,415.82008284517804,0.5395067148509108
E4-candidate_0737,candidate_0737,Os5W,priority,5,364.9900806471159,176.72474897861244,5.2890662890169935,-137.09130623636375,0.00026670836865081706,5,364.99008080828304,-1.6116712231450947e-07,1.6116712231450947e-07,4.415657596984536e-10,176.72474905229066,5.2890654752657404,0.00026670836866035674,414.95615560391366,1.0251889261101532
E4-candidate_0744,candidate_0744,Os13W2,screened,5,348.7431459208287,229.15543007801293,5.103256793904279,-168.26436513259713,0.00028294831776467155,5,348.74314639049805,-4.696693736150337e-07,4.696693736150337e-07,1.3467486844576751e-09,229.1554300986322,5.103256605582972,0.0002829483177605069,360.0618549430205,-0.7216996947647664
E4-candidate_0750,candidate_0750,Re2Os3,control,5,389.31287058877024,145.99246980485188,4.817886165814722,-117.7654001754991,2.6849494113934572e-05,5,389.3128705753068,1.3463420600601239e-08,1.3463420600601239e-08,3.458252120127875e-11,145.99246979959204,4.817886236065796,2.6849494116600243e-05,368.0135732018135,0.9969591581388687
E4-candidate_0751,candidate_0751,Re4B4(IrOs)5,control,5,241.8484679785414,232.10386645442037,30.1934214042917,-176.31013775358196,0.026815451695598787,10,241.84823545179322,0.00023252674819218555,0.00023252674819218555,9.614572864582026e-07,232.10387166220403,30.19340738852955,0.026815451695976416,358.38512870612095,-0.20911625335238837
E4-candidate_0752,candidate_0752,Re4B,priority,5,354.8365757850275,266.17465527397945,4.622315417486464,-225.57710556138335,0.00021815004493417196,5,354.8365762480397,-4.63012213458569e-07,4.63012213458569e-07,1.3048604468974241e-09,266.17465532687714,4.622315019815362,0.00021815004493976392,403.77728590338876,-0.2721844811352866
E4-candidate_0774,candidate_0774,ReIr3,priority,5,360.6188569656854,116.55216522171854,5.141130208163037,-78.95545925704408,4.5823749590948765e-05,7,360.6188571780788,-2.1239344505374902e-07,2.1239344505374902e-07,5.889693254417532e-10,116.55216523878696,5.141129916958519,4.5823749593857036e-05,404.5977746233244,1.8120148391647761
E4-candidate_0775,candidate_0775,Ir5Os7,control,5,374.1358898420838,173.25850571074042,5.102996078249821,-122.2976951513531,8.32828297857627e-05,7,374.13588989861535,-5.653151902151876e-08,5.653151902151876e-08,1.510988936047752e-10,173.25850572105392,5.102995961119984,8.328282978599089e-05,396.0239282494798,-0.5061633194209088
E4-candidate_0782,candidate_0782,IrOs,control,5,373.84247218261504,86.64316095590426,5.095566519284346,-60.19114899196364,6.4669937185817435e-06,5,373.8424721754866,7.128448942239629e-09,7.128448942239629e-09,1.9068055324900166e-11,86.6431609556347,5.095566525511058,6.46699371771271e-06,394.81649091161495,-0.5279782827046814
E4-candidate_0785,candidate_0785,Re3Os4,control,5,381.10206721048826,102.83295289338942,4.817972584541599,-81.59269897347637,2.1020114397811477e-05,5,381.1020671256159,8.487234026688384e-08,8.487234026688384e-08,2.227023875966248e-10,102.83295288626634,4.817972720854859,2.102011439871327e-05,373.71516311331504,-0.5907228478830111
E4-candidate_0788,candidate_0788,Ir8Os5,control,5,347.90992161601366,190.39092526207062,5.455458540454089,-125.50759839740228,0.00014225347077066977,8,347.9099215809843,3.5029358969040914e-08,3.5029358969040914e-08,1.0068513944603618e-10,190.3909252662164,5.45545849839208,0.00014225347077161771,373.4969239627637,-0.5619188521476908
E4-candidate_0796,candidate_0796,Ir4Os,control,5,356.2709509944827,72.46420345120627,5.1873453724401415,-46.588365290882344,4.041632334695952e-05,5,356.2709509099509,8.453179134448874e-08,8.453179134448874e-08,2.3726826767264147e-10,72.46420344803606,5.1873454605254645,4.041632334733741e-05,373.6266222599208,0.7254109889501423
E4-candidate_0801,candidate_0801,Ir2Os7,priority,5,382.0345315441519,129.8404424831447,5.027128711165842,-95.58833375073728,1.6228419044337124e-05,5,382.03453157892966,-3.477776999716298e-08,3.477776999716298e-08,9.103305361802817e-11,129.84044248571539,5.027128672464612,1.622841904408997e-05,408.6764202943424,1.2454389808758966
E4-candidate_0802,candidate_0802,Ir3Os5,priority,4,379.7724741082767,230.83926456447065,5.019035851089339,-164.43429017592567,7.463519193679528e-15,5,379.77247410826976,6.934897101018578e-12,6.934897101018578e-12,1.8260662827926544e-14,230.8392645644707,5.019035851088883,2.0097183471152322e-14,409.70798124996986,0.27595973739147983
E4-candidate_0803,candidate_0803,Re(BOs2)2,control,5,371.6944647107423,84.32480270214764,4.720523319791377,-70.79409944249376,3.0528400457770944e-05,5,371.6944645636402,1.4710207096868544e-07,1.4710207096868544e-07,3.9576072552325875e-10,84.32480269040522,4.7205235934652965,3.052840046055143e-05,366.93300061494483,-0.02482880337746385
E4-candidate_0806,candidate_0806,Ir4Os7,control,5,376.5638904567134,158.76353238239935,5.097067794293849,-113.39514414636076,3.029158342098864e-05,5,376.56389045223415,4.4792614062316716e-09,4.4792614062316716e-09,1.1895090102378923e-11,158.76353237683944,5.097067862521416,3.029158342173649e-05,397.6302658923715,-0.5059632371810382
E4-candidate_0809,candidate_0809,Os7Ru,priority,5,384.74532131416106,229.31645260591284,4.937765818207602,-174.23284711979102,1.3847264684696222e-05,5,384.7453213242828,-1.0121766536030918e-08,1.0121766536030918e-08,2.630770531839627e-11,229.31645260669066,4.9377658123687285,1.3847264681605995e-05,457.7658821146176,0.3206287701651346
E4-candidate_0814,candidate_0814,Ir7Os9,priority,5,377.74458470860986,230.77279635531232,5.074194810050355,-162.86484948376722,1.3932696834149107e-05,5,377.744584724931,-1.632110979699064e-08,1.632110979699064e-08,4.320673401281311e-11,230.77279635597125,5.074194804080808,1.3932696830033098e-05,420.8544680358122,-0.5017922055481195
E4-candidate_0817,candidate_0817,Re2Ir3Os7,priority,5,386.78425275360615,173.4804132230175,4.946138406621858,-131.09028713252522,1.687492528788973e-06,5,386.7842527504452,3.160948836011812e-09,3.160948836011812e-09,8.172382441979274e-12,173.48041322242412,4.946138411909875,1.687492522363183e-06,408.67023611186113,-0.5203523022798532
E4-candidate_0819,candidate_0819,Ir2OsW,control,5,356.46871720953885,59.044497014991585,4.929280719219019,-42.82138951414495,7.1401276227452264e-06,7,356.4687171656035,4.393535846247687e-08,4.393535846247687e-08,1.232516525203696e-10,59.044497014789286,4.929280727336886,7.140127621789589e-06,362.20497139266723,-0.5933427563741899
E4-candidate_0821,candidate_0821,Re3Os13,priority,5,386.3755896524889,232.29790400093043,5.0939505067975075,-182.48193189247036,0.0005560946735030808,6,386.3755881840843,1.4684046050206234e-06,1.4684046050206234e-06,3.800459060889268e-09,232.29790380578027,5.093952175133143,0.0005560946735481384,433.6169811580709,0.2543025728127285
E4-candidate_0824,candidate_0824,IrOs3,priority,5,380.7398012896028,230.71556079418903,5.334243064548527,-169.20102869334116,0.0009098588482988367,5,380.7398019598803,-6.702775294797902e-07,6.702775294797902e-07,1.7604608870139071e-09,230.71556087969364,5.3342423252812585,0.0009098588483040106,420.79627287293033,1.454226122165073
E4-candidate_0825,candidate_0825,ReIr2W,screened,5,353.985800680197,59.51017946937092,4.83475620006683,-44.33403922533922,9.577444681323145e-06,5,353.98580058054284,9.96541302811238e-08,9.96541302811238e-08,2.815201347559402e-10,59.510179468698304,4.834756224472428,9.577444681311538e-06,343.5379605398997,-0.6378226740167241
E4-candidate_0832,candidate_0832,Os5Ru,priority,5,385.2401054311152,85.56119085434902,4.944636608111068,-65.42692348344073,3.1298704141510566e-05,5,385.2401054823611,-5.124593371874653e-08,5.124593371874653e-08,1.3302336124786704e-10,85.5611908636258,4.9446363967409095,3.1298704142392015e-05,408.57827918420344,-0.4800321926691026
E4-candidate_0834,candidate_0834,ReOs3,priority,5,367.1369441454667,178.56254977600867,4.95278826244232,-135.33186214300252,5.223270695265425e-05,5,367.13694409541,5.0056712552759564e-08,5.0056712552759564e-08,1.3634343630574817e-10,178.56254975948764,4.95278844328956,5.223270695589912e-05,409.94217536906933,-0.5720042860596031
E4-candidate_0838,candidate_0838,ReIr3Os2,control,5,360.39968046663586,174.55363468305103,5.346456941725267,-123.34198284997558,0.00016745929629682828,5,360.3996807564803,-2.898444222410035e-07,2.898444222410035e-07,8.042305188301471e-10,174.55363473139087,5.3464563967522,0.00016745929630758468,354.56874205600093,-0.5664423323748581
E4-candidate_0841,candidate_0841,Ir3Os4Ru,control,5,367.97954408304724,229.65060970799928,5.016109601674533,-160.69754377029966,0.00030638964336142773,5,367.9795442290344,-1.4598714415114955e-07,1.4598714415114955e-07,3.9672624862072656e-10,229.65060968652182,5.0161097798766505,0.0003063896433650216,374.3035772829658,-0.506645730369941
E4-candidate_0844,candidate_0844,Re4IrOs5,priority,5,368.6583320370161,146.67575181675406,5.953666392399609,-114.29199110921277,0.0009665391841405723,5,368.6583322399286,-2.02912474378536e-07,2.02912474378536e-07,5.504079431642343e-10,146.6757519876879,5.953664109006702,0.0009665391841591973,404.6429219249966,-0.5435796096785943
E4-candidate_0845,candidate_0845,IrOs5,priority,5,392.67415510234935,172.47513660709424,4.975446290844843,-130.0691879419643,8.175164639625718e-05,6,392.6741549852302,1.1711915703926934e-07,1.1711915703926934e-07,2.9826041656261945e-10,172.47513659680592,4.975446409349896,8.175164639718865e-05,412.0981662675833,1.0596832630743755
E4-candidate_0848,candidate_0848,Re2Ir2Os5Ru2,control,5,363.2431691499025,158.6475426795249,5.048730756047029,-116.81782113226832,0.00010412431794259057,6,363.2431691305371,1.9365359094081214e-08,1.9365359094081214e-08,5.331238338338021e-11,158.64754265492357,5.0487310578928914,0.00010412431794680762,375.4196301862051,-0.5148712367311656
E4-candidate_0851,candidate_0851,ReIr2Os5,priority,5,383.5174689954663,231.55316118476742,4.941705913584349,-172.28610837248203,2.0586742987284207e-05,5,383.51746903061184,-3.5145546917192405e-08,3.5145546917192405e-08,9.164001578866055e-11,231.5531611911711,4.941705859072924,2.0586742987867024e-05,411.6031613376475,-0.5293388265443003
E4-candidate_0852,candidate_0852,ReIr4,screened,5,327.2864612107648,227.99211969246844,5.33076302065078,-143.71305761490765,7.19744685303815e-05,5,327.2864612034725,7.292271675396478e-09,7.292271675396478e-09,2.2281006212667333e-11,227.99211968008305,5.330763126923338,7.197446852596687e-05,324.1911155545809,-0.7122638015010184
E4-candidate_0853,candidate_0853,Re5Os11,priority,5,384.0283714998348,233.40937114428303,5.138957144547951,-185.23864202206263,0.000285797953593984,7,384.0283714773698,2.2465030724561075e-08,2.2465030724561075e-08,5.849836208230491e-11,233.40937119133267,5.138956753295754,0.00028579795360271195,419.77553905909406,-0.5562006693512132
E4-candidate_0858,candidate_0858,Re4Os11,screened,5,323.6323295726024,229.16987166931565,7.817208101751325,-168.83287953503165,0.0033175020169903826,5,323.6323299259737,-3.533713197612087e-07,3.533713197612087e-07,1.0918912824378127e-09,229.16987210911236,7.817204296188026,0.0033175020170158704,361.18315428070196,-0.7128711428390716
E4-candidate_0859,candidate_0859,Os11W3,screened,5,329.33984505247304,216.40669166357952,4.92789500772095,-158.6481880054863,0.00013591256415223754,5,329.3398453174836,-2.6501055572225596e-07,2.6501055572225596e-07,8.046720112678312e-10,216.40669169266982,4.927894739003311,0.00013591256415282393,366.85168761066274,-0.706289540026949
E4-candidate_0860,candidate_0860,IrW,screened,5,337.5592118002551,30.351189982492095,4.669217911527411,-22.391610437854975,2.9688451499481666e-06,7,337.55921185366145,-5.34063246959704e-08,5.34063246959704e-08,1.582132047373161e-10,30.351189983495384,4.669217845754121,2.968845150155977e-06,340.70337209278733,-0.6721934767793402
E4-candidate_0862,candidate_0862,Re2Ir7,screened,5,305.7114723051139,280.0987057024762,5.6188414170268945,-171.6212342849126,0.0003012488829755572,5,305.7114719427152,3.623986799539125e-07,3.623986799539125e-07,1.1854271534233412e-09,280.09870560661915,5.618842098749436,0.00030124888299348546,320.83688277697985,-0.772116455504549
E4-candidate_0864,candidate_0864,Re4Os,screened,5,338.3275833820616,233.66998885246042,4.844201812498805,-179.68769131037584,7.799892210768903e-05,5,338.3275834147176,-3.2655975701345596e-08,3.2655975701345596e-08,9.652176559697269e-11,233.66998887848973,4.844201596498536,7.799892211691152e-05,326.9115014335644,-0.7718544651694711
E4-candidate_0872,candidate_0872,IrOs6,control,5,384.41975802620203,100.96484209976279,5.088336433674195,-75.51840724603424,3.18667595083364e-05,5,384.41975811507615,-8.887411695468472e-08,8.887411695468472e-08,2.3119029414736854e-10,100.96484210592139,5.088336313211866,3.1866759509447525e-05,398.5173198175911,0.8343510446341457
E4-candidate_0879,candidate_0879,Ir5Os3Ru,screened,5,342.28387724510304,263.53477764715416,5.323065790430366,-172.13113192631536,0.00014935841811162474,7,342.28387749986814,-2.547650979067839e-07,2.547650979067839e-07,7.443093719974644e-10,263.53477767930366,5.323065544989709,0.00014935841811184288,316.9990818768201,-0.6772323561429248
E4-candidate_0883,candidate_0883,Mo2Ir11Os2,screened,5,307.13818583623294,228.3541243231626,5.458724996370171,-140.11499845837128,0.0002168183976631721,7,307.13818592709333,-9.086039653993794e-08,9.086039653993794e-08,2.958290460226455e-10,228.35412429203893,5.458725259176878,0.00021681839766589966,329.58816957404565,-0.6861579223501363
E4-candidate_0884,candidate_0884,IrOs5,priority,5,392.36821803613276,172.47532202385187,4.995920548086146,-130.0839334707949,4.588730741527033e-05,6,392.36821821895046,-1.828177005336329e-07,1.828177005336329e-07,4.659340182124956e-10,172.47532205784862,4.9959201608434585,4.588730742591141e-05,408.7077389314087,1.0562514476255878
E4-candidate_0885,candidate_0885,Ir3Os5,priority,5,376.06736602626137,230.89245766201208,5.23436165911111,-164.71011062945303,0.00014815514457517921,5,376.0673655121768,5.140845473761146e-07,5.140845473761146e-07,1.367001219784036e-09,230.8924576049699,5.2343621552914845,0.00014815514459373314,424.1384508880332,-0.4952894716092565
E4-candidate_0895,candidate_0895,Re11B3IrOs2C,priority,5,354.7016284229085,233.9782657363819,4.847194490700939,-196.99710989412011,0.00023265056966617593,5,354.7016283583437,6.456480150518473e-08,6.456480150518473e-08,1.8202566986796288e-10,233.9782657710872,4.847194204171856,0.0002326505696658549,401.9465600254628,-0.18896564053536158
E4-candidate_0898,candidate_0898,Re3Ir2,control,5,366.58586113228534,147.50681178409226,4.8432917557889965,-110.98883661158669,3.9990760595112413e-05,5,366.58586115533365,-2.3048301045491826e-08,2.3048301045491826e-08,6.287285868814662e-11,147.5068117859622,4.843291730306145,3.9990760595599654e-05,364.03497880381684,0.6649866174986295
E4-candidate_0899,candidate_0899,ReOs3,priority,5,365.37801495650245,174.76729479548672,7.840592562539238,-137.22244496023785,0.0036496018523309746,5,365.3780146936086,2.6289387733413605e-07,2.6289387733413605e-07,7.195120307240937e-10,174.76729507835216,7.8405893861859495,0.0036496018523451616,404.161513748667,-0.5355908601725492
E4-candidate_0902,candidate_0902,Re3Ir9Os7,screened,5,351.36191971025426,284.7323755438753,5.074959157732402,-194.71016324640829,6.93341319072025e-05,6,351.36191967782685,3.242740831410629e-08,3.242740831410629e-08,9.229061687686544e-11,284.73237552063796,5.074959317162784,6.933413191358571e-05,365.04489974138335,-0.6483562898595567
E4-candidate_0908,candidate_0908,Re2Os3,priority,5,381.5607891224098,73.35706251985987,4.843652827054996,-58.119010886406414,1.8316608942494345e-06,6,381.5607891347959,-1.2386124126351206e-08,1.2386124126351206e-08,3.246173212514113e-11,73.35706252037582,4.84365281280112,1.8316608938318908e-06,408.382241713351,0.7054025069685602
E4-candidate_0926,candidate_0926,Re3Os13,priority,5,374.2111009094952,232.45873311127076,5.708654299943143,-182.4477205896453,0.002068736389978705,5,374.2111032092568,-2.2997616042630398e-06,2.2997616042630398e-06,6.145626317712507e-09,232.45873376404927,5.708648802864564,0.002068736390107127,428.0372498259663,-0.5307101845828305
E4-candidate_0927,candidate_0927,Ir11Os4Ru,priority,5,357.85349706651596,231.22909695185135,5.152268940823457,-151.18498633497344,3.004018602843481e-05,6,357.85349713301116,-6.649520400969777e-08,6.649520400969777e-08,1.8581683438175836e-10,231.2290969616143,5.152268856543276,3.0040186028430613e-05,401.443920336989,-0.5062376525527389
E4-candidate_0928,candidate_0928,Ir3W2,screened,5,337.22072333776356,150.554987568187,4.900117003708275,-107.17270546818946,4.040355690424821e-05,5,337.2207233306973,7.066262242005905e-09,7.066262242005905e-09,2.0954412801838212e-11,150.5549875700044,4.900116980798156,4.0403556904206926e-05,335.29725326719915,-0.6501073884196715
E4-candidate_0937,candidate_0937,Ir3Os13,priority,5,385.96452157474965,230.68410731849835,4.984323333861379,-170.99397410313344,6.669856152932762e-05,5,385.9645216974656,-1.227159600603045e-07,1.227159600603045e-07,3.179462182705336e-10,230.68410733053744,4.9843232303294345,6.669856152858165e-05,406.0339324474145,0.6746291534844585
E4-candidate_0939,candidate_0939,Re2Ir5Os7Ru2,priority,5,370.1521104912906,230.2576199289604,5.019494286269201,-167.11896077014026,7.540587993804661e-05,6,370.15211027973345,2.115571646754688e-07,2.115571646754688e-07,5.715411551094215e-10,230.25761991261052,5.019494430400056,7.540587993805832e-05,407.2012966851964,-0.4909360647571053
E4-candidate_0941,candidate_0941,Ir11Os9,priority,5,371.4774535981858,289.0311510319861,5.093298099564986,-198.00829836445155,3.104778233465374e-05,5,371.4774536149572,-1.677142336120596e-08,1.677142336120596e-08,4.514789039818775e-11,289.03115103188736,5.09329809918192,3.1047782331140526e-05,412.8626273987471,-0.5088437918975932
E4-candidate_0944,candidate_0944,Os11W3,screened,5,330.4417325070543,216.96380968897364,4.9731743498159755,-158.60376934740384,0.00016128652315547867,5,330.4417325719409,-6.488659209935577e-08,6.488659209935577e-08,1.9636318813099438e-10,216.96380969954058,4.973174253010838,0.000161286523156216,366.6852407650778,-0.6917987974308482
E4-candidate_0946,candidate_0946,Os,priority,5,395.2297379237572,72.01482005274103,4.992453603103524,-55.71547922949252,3.303041416606182e-05,7,395.2297379453949,-2.1637674763042014e-08,2.1637674763042014e-08,5.4747081723975646e-11,72.01482005568408,4.992453522550978,3.30304141641135e-05,442.0316305319712,-0.49654121310008914
E4-candidate_0951,candidate_0951,Re4N,priority,5,363.1005988194163,132.40162973020293,4.771181057210103,-114.43868947674495,5.4899464547439034e-05,5,363.10059868752904,1.3188724778956384e-07,1.3188724778956384e-07,3.6322509041925633e-10,132.4016297128332,4.771181315174852,5.4899464551238654e-05,406.9437265379691,-0.22571113991085323
E4-candidate_0954,candidate_0954,Os7W3,screened,5,356.1028716162797,149.75483130181632,4.8040962087848715,-116.69002453290737,2.4197508287177798e-05,5,356.10287163699877,-2.0719085114251357e-08,2.0719085114251357e-08,5.818286445994125e-11,149.7548313046448,4.8040961714993555,2.4197508286931383e-05,356.9435701956783,-0.6469414842948091
E4-candidate_0959,candidate_0959,ReIrOs,control,5,373.02442239221074,87.53637651099173,4.955550461662157,-65.5724522813849,1.3926255355704542e-05,7,373.0244223233489,6.886182291054865e-08,6.886182291054865e-08,1.846040601890059e-10,87.53637649930808,4.955550722984786,1.3926255357938052e-05,390.3526325801136,-0.5471684423498413
E4-candidate_0961,candidate_0961,Os9W,control,5,387.96504958978784,145.30387808445624,4.874689177232409,-114.32856258143312,2.0258804666417673e-05,5,387.96504962876134,-3.897349643011694e-08,3.897349643011694e-08,1.0045620466949321e-10,145.30387808830102,4.874689125282812,2.025880466616396e-05,376.0086065553739,-0.5542698409960802
E4-candidate_0970,candidate_0970,Ir5Os9,priority,5,381.7516950752411,201.7209997443246,5.049152210549169,-145.2730900058998,3.673175874723601e-05,5,381.7516951202366,-4.499548822423094e-08,4.499548822423094e-08,1.1786585049755746e-10,201.7209997445358,5.049152207663049,3.673175874153507e-05,406.0738038493062,-0.5121832681289554
E4-candidate_0979,candidate_0979,IrOs3,priority,5,383.1557441057334,173.06921784142042,5.003454281425433,-126.61254490814021,6.117676178138953e-05,6,383.1557440337713,7.196206297521712e-08,7.196206297521712e-08,1.8781413066555618e-10,173.06921784089604,5.003454288556821,6.117676177737599e-05,410.92311853282564,-0.4919048127913187
E4-candidate_0980,candidate_0980,Re2IrOs6,screened,5,418.54560854117994,262.41580194646525,8.897277786866963,-201.1563628821489,0.00446271402017832,14,418.5455537699494,5.4771230566075246e-05,5.4771230566075246e-05,1.3086085868727174e-07,262.4158012589844,8.897275633067231,0.004462714020196397,346.63657128017513,-0.721460924953197
E4-candidate_0982,candidate_0982,IrOs,priority,5,371.6867112846297,115.59899920074281,5.1590943667173805,-80.2534889952435,8.112224620928102e-05,5,371.68671132193055,-3.73008219867188e-08,3.73008219867188e-08,1.0035554366217652e-10,115.59899922328798,5.159093985258537,8.112224621160843e-05,407.688148402518,-0.5085589605122963
E4-candidate_0990,candidate_0990,Re2Os5W3,screened,5,354.11044947170296,150.95918546282434,4.698119795603208,-119.29463841904392,8.732866095529839e-06,5,354.1104494837777,-1.20747358778317e-08,1.20747358778317e-08,3.409878442004254e-11,150.95918546422945,4.6981197769676255,8.732866096160172e-06,352.2977511444656,-0.6745276650292003
E4-candidate_0995,candidate_0995,Re7Os3,screened,5,373.4602698512798,148.7591716027486,4.787103405409279,-119.9250442600791,2.3119964193385147e-05,5,373.4602698501621,1.117712145060068e-09,1.117712145060068e-09,2.9928542211692585e-12,148.7591716001947,4.787103438482743,2.3119964189759314e-05,360.49798358497105,-0.6381215026456141
E4-candidate_1000,candidate_1000,Ir5Os7,control,5,378.81985851027855,173.02799781974772,5.0526510828311375,-122.87175760793632,0.00012321354824332666,7,378.8198584593977,5.088082843940356e-08,5.088082843940356e-08,1.3431404743755537e-10,173.0279978143833,5.052651144736717,0.00012321354824106377,395.25786972965744,-0.5238092479187815
E4-candidate_1005,candidate_1005,ReOs2,priority,5,387.2242023400285,174.9145058425798,4.867059081944007,-139.86621396854244,5.608625164337124e-05,5,387.22420255288864,-2.1286012952259625e-07,2.1286012952259625e-07,5.497077096918366e-10,174.9145058766765,4.8670586980723245,5.60862516648347e-05,420.8120708972712,0.2407169863194917
E4-candidate_1010,candidate_1010,Os,priority,5,381.99709243500536,230.46509111664054,6.815174499163669,-178.07077514848547,0.0032463389569386512,6,381.99709247069075,-3.56853888661135e-08,3.56853888661135e-08,9.34179593758335e-11,230.46509078267178,6.815177342360355,0.0032463389569601805,442.0475869326971,-0.5024216535900318
E4-candidate_1015,candidate_1015,Re4Ir7,control,5,353.9000662017005,161.24644947331296,5.238141386027762,-112.88655885595985,0.00011149012323077871,7,353.9000660375623,1.6413821413152618e-07,1.6413821413152618e-07,4.6379820147901546e-10,161.246449480387,5.238141304908648,0.00011149012323092768,369.4685773417276,-0.5631516816136056
E4-candidate_1016,candidate_1016,Re4C,priority,5,369.98783043960896,132.59837727175366,4.600071852130503,-116.78423877495052,2.360951736709413e-06,5,369.9878304383979,1.2110490388295148e-09,1.2110490388295148e-09,3.2732131686454254e-12,132.59837727137725,4.600071857666885,2.360951735516467e-06,403.56685772671386,-0.2450319560512363
E4-candidate_1019,candidate_1019,IrOs3,priority,5,385.5752523030329,230.60539898918432,4.989063513617345,-169.13327134468588,3.605186348669721e-05,5,385.57525232723196,-2.4199039216910023e-08,2.4199039216910023e-08,6.276087241297493e-11,230.6053989835423,4.989063560070823,3.605186348398268e-05,408.06060117696853,0.8555934339506847
E4-candidate_1020,candidate_1020,IrOs7,priority,5,383.1837325111573,230.63068379908077,5.451543438274632,-173.7279105002752,0.0004782544154948413,5,383.1837332874782,-7.763209168842877e-07,7.763209168842877e-07,2.0259756598327827e-09,230.63068382299858,5.451543216016934,0.000478254415494608,464.09856397080785,0.3085504887302052
E4-candidate_1023,candidate_1023,IrOs5,priority,5,385.57278453917223,259.4715431644871,5.102111320699675,-194.27824342896912,8.821217868728523e-05,6,385.5727845346015,4.570722467178712e-09,4.570722467178712e-09,1.1854370045063522e-11,259.4715431548096,5.102111392607084,8.821217868389526e-05,438.292385380694,0.8981336094290472
E4-candidate_1025,candidate_1025,Os3Ru,priority,5,378.2846921632287,170.47279916112032,4.930009992598846,-128.9026116172311,6.249871491707945e-06,5,378.28469215600774,7.2209900281450246e-09,7.2209900281450246e-09,1.9088771440867686e-11,170.4727991626968,4.9300099751824,6.249871493010184e-06,407.6358820966886,-0.46574334690238706
E4-candidate_1029,candidate_1029,Os3Ru,priority,5,373.54124406186503,228.13665446240827,4.954979694551105,-170.3445845879558,4.381241756002042e-05,5,373.54124406511244,-3.247407676099101e-09,3.247407676099101e-09,8.693571935347095e-12,228.13665445582947,4.954979750759392,4.3812417565269966e-05,429.11599315693496,0.7101814071850977
